name|code|address|phone_number|region|lat|lng
Sahovot A/B|200402|Buxoro tumani Saxovat MFY Tichlik kocha 19 uy||Buxoro viloyati|39.878333|64.48165
Qavola Mahmud A/B|200405|Buxoro tumani Qavola Mahmud MFY Qavola qishloqi||Buxoro viloyati|39.860913|64.394194
Madaniyat A/B|200407|Buxoro tumani Rabotiqalmoq MFY Dexoji qishloq||Buxoro viloyati|39.812005|64.346612
Chorbakr A/B|200412|Buxoro tumani shergiron qishloq Deximiyona||Buxoro viloyati|39.767012|64.3331
Yurunbolo A/B|200413|Buxoro tumani Yangoobod qishloq Yurinbolo||Buxoro viloyati|39.735997|64.349584
Novmetan A/B|200408|Buxoro tumani Kunji qala MFY Novmetan qishloqi||Buxoro viloyati|39.692014|64.378618
Losha A/B|200406|Buxoro tumani Gulshanobod MFY Xojarabot qishloqi||Buxoro viloyati|39.706567|64.442625
Gijdubon PAB|200500|Gijduvon shahri,B.Naqshbandiy kochasi 1uy|(65)57-21-3-00|Buxoro viloyati|40.10247|64.681725
Gijduvon- 3 A/B|200503|Gijduvon shahri, Ibn-Sino kochasi 52uy|(91)400-54-26|Buxoro viloyati|40.10775|64.674556
Buktaroy A/B|200504|Gijduvon tumani Buktaroy MFY Buktaroy qishloqi|(91)247-36-67|Buxoro viloyati|40.073494|64.645192
Gavshun A/B|200505|Gijduvon tumani Gavshun MFY Yanginavrozobod qishloqi|(91)440-44-64|Buxoro viloyati|40.0727|64.726692
Gajdumak A/B|200506|Gijduvon tumani Kolijabbor MFY Kolijabbor qishloqi|(93)452-29-58|Buxoro viloyati|40.088157|64.631052
Gishti A/B|200507|Gijduvon tumani Gishti MFY Gishti qishloqi|(91)443-29-69|Buxoro viloyati|40.128769|64.797605
Guliston A/B|200508|Gijduvon tumani Havzak MFY Havzak qishloqi|(91)646-65-18|Buxoro viloyati|40.10412|64.662991
Zarangari A/B|200509|Gijduvon tumani Bolakiyon MFY Bolakiyon qishloqi|(93)144-63-56|Buxoro viloyati|40.128739|64.711734
Qaraxoni A/B|200511|Gijduvon tumani Olmazor MFY Oqrabod qishloqi|(90)637-29-65|Buxoro viloyati|40.121|64.690726
Rayonobod A/B|200513|Gijduvon tumani Amirobod MFY Amirobod qishloqi|(91)408-28-73|Buxoro viloyati|40.158386|64.753342
Sarvari A/B|200514|Gijduvon tumani Sarvari MFY Zaxkash qishloqi|(90)637-26-76|Buxoro viloyati|40.125489|64.661273
Sarmijon A/B|200515|Gijduvon tumani Chagdari MFY Chagdariqishloqi|(91)440-82-96|Buxoro viloyati|40.046631|64.564623
Setalon A/B|200516|Gijduvon tumani Armechan MFY Setalon qishloqi|(91)416-27-69|Buxoro viloyati|40.066552|64.64208
Soktari A/B|200517|Gijduvon tumani Soktari MFY Yangiobod qishloqi|(91)248-60-66|Buxoro viloyati|40.086514|64.771277
Toqol A/B|200519|Gijduvon tumani Pozagari MFY Toqol qishloqi|(91)407-87-20|Buxoro viloyati|40.093541|64.660118
Frishkent A/B|200521|Gijduvon tumani Frishkent MFY Arabon qishloqi|(91)408-63-09|Buxoro viloyati|40.066552|64.64208
Romitan PAB|201000|Romitan tumani Baxoriston kocha 70 uy|(65) 55-2-10-39|Buxoro viloyati|39.933702|64.378867
Oba A/B|201009|Romitan tumani Navbahor MFY Tinchlik kocha|(65)55-4-41-44|Buxoro viloyati|39.984043|64.29563
Qoqishtuvon A/B|201005|Romitan tumani Qoqishtuvon MFY Qoqishtuvon qishloqi||Buxoro viloyati|40.024383|64.210878
Yangigul A/B|201012|Romitan tumani Marziya MFY Marziya qishloqi||Buxoro viloyati|39.983676|64.220491
Bogiturkon A/B|201001|Romitan tumani Hazortut MFY Novfach qishloqi||Buxoro viloyati|39.951265|64.28577
Qorgon Romitan A/B|201006|Romitan tumani Qorgon MFY Miyonsaroy qishloqi||Buxoro viloyati|39.918486|64.24766
Qalaychorbog A/B|201003|Romitan tumani Qalaychorbog MFY Qumi qishloqi||Buxoro viloyati|39.93168|64.31216
Xosa A/B|201009|Romitan tumani Xosa MFY Xosa qishloqi||Buxoro viloyati|39.895807|64.282217
Chelongu A/B|201011|Romitan tumani Toshrabot MFY Chelongu qishloqi||Buxoro viloyati|39.870251|64.322849
Gazli A/B|201002|Romitan tumani Gazli shahri Gazli MFY A.Temur kocha 1 uy|(65)37-29-583|Buxoro viloyati|40.135132|63.460495
Kogon PAB|200700|Kogon shahri Buxoro shox ko'chasi 12 uy|(65)-524-75-57|Buxoro viloyati|39.727065|64.542583
A/B index1|200701|Kogon shahri Amir Temur ko'chasi 19 uy|(65)-522-21-01|Buxoro viloyati|39.725088|64.555317
A/B index 3|200703|Kogon shahri Xalqlar Do'stligi 22 uy 11 xona|(65)-524-48-00|Buxoro viloyati|39.724634|64.53338
A/B index 5|200705|Kogon shahri Qorovulbozor shoh ko'chasi 17 uy 25 xona|(65)-524-89-08|Buxoro viloyati|39.737058|64.541518
A/B index 7|200707|Kogon shahri Zirabod ko'chasi 54 uy|(65)-522-61-09|Buxoro viloyati|39.72092|64.56151
B.Naqshband A/B|200708|Kogon tumani Yangiyo'l ko'chasi||Buxoro viloyati|39.800293|64.530294
Geofizika A/B|200709|Kogon tumani Geofizika MFY Geologlar ko'chasi 4 uy|(65)-228-76-72|Buxoro viloyati|39.75085|64.491435
Sorgun A/B|200711|Kogon tumani Kogon MFY Navbaxor ko'chasi||Buxoro viloyati|39.717379|64.578316
Tutkunda A/B|200712|Kogon tumani Tutkunda MFY||Buxoro viloyati|39.72066|64.485919
O'ba-Cho'li A/B|200713|Kogon tumani Suxor MFY Said Amir Kulol ko'chasi|(65)-527-35-08|Buxoro viloyati|39.758782|64.566511
Chuqurko'l A/B|200715|Kogon tumani Nurafshon MFY chuqurko'l qishloqi||Buxoro viloyati|39.738239|64.180372
Jondor PAB|200600|Jondor tumani M.Torobiy kucha 60-uy|(65)-58-23-370|Buxoro viloyati|39.711552|64.087924
Sepatta A/B|200611|Jondor tumani Qaravul MFY.Qaravul qishloqi|(65)-58-36-030|Buxoro viloyati|39.687977|64.08875
Moxonkul A/B|200604|Jondor tumani Nurafshon MFY Nurafshon qishloqi|(65)-58-27-530|Buxoro viloyati|39.660785|64.075023
Qaroli A/B|200603|Jondor T Paxlavon MFY Pazlavon qishloqi|(65)-58-32-530|Buxoro viloyati|39.715623|64.183188
Puloti A/B|200600|Jondor tumani Puloti MFY Puloti qishloqi||Buxoro viloyati|39.728454|64.23221
Xumdonak A/B|200612|Jondor tumani Kuliyon MFY Kuliyon qishloqi|(65)-58-31-122|Buxoro viloyati|39.822841|64.253399
Dalmun A/B|200602|Jondor tumaniMirzayon MFY Mrzayon qishloqi||Buxoro viloyati|39.844902|64.219109
Romish A/B|200609|Jondor tumani Oqrabot MFY Oqrabot qishloqi||Buxoro viloyati|39.803248|64.16882
Buston A/B|200601|Jondor tumani Luqmon MFY Yuqori Luqmon qishloqi|(65)-58-38-430|Buxoro viloyati|39.414871|63.801231
Olot PAB|200200|Olot tumani Olot kochasi 71 uy|6534-22-650|Buxoro viloyati|41.31665|69.28386
Urganji A/B|200207|Olot tumani Asajam MFY||Buxoro viloyati|39.455213|63.810507
Denov A/B|200202|Olot tumani Denov MFY||Buxoro viloyati|39.442595|63.759572
Chandir A/B|200209|Olot tumani Boribek Chandir MFY||Buxoro viloyati|39.401023|63.759474
Dotxo A/B|200204|Olot tumani Opshoq MFY||Buxoro viloyati|39.412374|63.84682
Xoja sher A/B|200208|Olot tumani Chovdur MFY||Buxoro viloyati|39.390911|63.893022
Baxrom Bayyot A/B|200201|Olot tumani Paxtakor MFY||Buxoro viloyati|39.461655|63.871404
Qorovulbozor PAB|200900|Qorovulbozor tumani Geologlar kuchasi 15 uy|(65)-364-15-39|Buxoro viloyati|39.4900417|64.792272
Yangibozor PAB|201200|Peshku tumani Chiqirchi MFY 37 uy|(65) 353 04 46|Buxoro viloyati|40.034033|64.391872
Afshona A/B|201201|Peshku tumani Afshona QFY14 uy|(97) 306 12 68|Buxoro viloyati|39.995065|64.38188
Jongeldi A/B|201202|Peshku tumani Jongeldi QFY 49 uy|(99) 709 03 51|Buxoro viloyati|40.51672|63.20138
Qudrashex A/B|201203|Peshku tumani Maxalla QFY 149 uy|(94) 546 08 02|Buxoro viloyati|40.088427|64.276439
Malishoyak A/B|201204|Peshku tumani Mflishoyak QFY 103 uy|(99) 700 05 58|Buxoro viloyati|40.097214|64.309592
Xorkash A/B|201209|Peshku tumani Xorkash QFY 98 uy|(93) 455 76 25|Buxoro viloyati|40.097214|64.309592
Chalmagadoy A/B|201210|Peshku tumani Chalmagadoy QFY 97 uy|(97)282 53 77|Buxoro viloyati|40.05008|64.299624
shavgon A/B|201211|Peshku tumani shavgon QFY 49 uy|(99) 120 95 68|Buxoro viloyati|40.067178|64.249469
Vobkent PAB|200300|Vobkent shahri A.Donish 37|33-21-728|Buxoro viloyati|40.021441|64.522099
Qongirot A/B|200306|Vokent tuman Kosari MFY Kosari qishloqi|33-34-238|Buxoro viloyati|39.993021|64.537109
Xalach A/B|200310|Vokent tuman Istiqlol MFY S.Rahimov qishloqi|33-23-129|Buxoro viloyati|40.036804|64.5182
Shohnigor A/B|200314|Vokent tuman shohnigor MFY Niyogan qishloqi||Buxoro viloyati|39.972274|64.486802
1-son A/B|200101|Buxoro shaxri Аfrosiyob ko’chasi 4 uy|652 214 945|Buxoro viloyati|39.776219|64.410774
3-son A/B|200103|Buxoro shaxri G’ijduvoniy ko’chasi 1 uy|652248897|Buxoro viloyati|39.786004|64.430387
4-son A/B|200104|Buxoro shaxri B.Naqshband ko’chasi 5 uy|652 255 957|Buxoro viloyati|39.773789|64.442475
5-son A/B|200105|Buxoro shaxri Аbay ko’chasi 6 uy|652 282 920|Buxoro viloyati|39.762713|64.399707
9-son A/B|200109|Buxoro shaxri B.Naqshband ko’chasi 251 uy|936 554 154|Buxoro viloyati|39.767138|64.467972
17-son A/B|200117|Buxoro shaxri Navoi ko’chasi 15 uy|652 232 213|Buxoro viloyati|39.757224|64.424614
18-son A/B|200118|Buxoro shaxri B.Naqshband ko’chasi 154 uy|652 230 828|Buxoro viloyati|39.772961|64.425358
19-son A/B|200119|Buxoro shaxri Navoi shox ko’chasi 27/1 uy|652 263 353|Buxoro viloyati|39.750581|64.428641
22-son A/B|200122|Buxoro shaxri Alpjmish ko’chasi 9/1 uy|652 227 542|Buxoro viloyati|39.74031|64.438421
26-son A/B|200126|Buxoro shaxri G’ijduvoniy ko’chasi 272/1 uy|934 580 488|Buxoro viloyati|39.808219|64.430515
30-son A/B|200130|Buxoro shaxri Namozgoh ko’chasi 180 uy|914 145 910|Buxoro viloyati|39.749129|64.40294
Qorakol PAB|200800|Qorakol tuman Fayzobot qishloq|56-57-035|Buxoro viloyati|39.503027|63.845998
Qorakol -1 A/B|200801|Qorakol tuman Chowli qishloq|94-245-99-00|Buxoro viloyati|39.539921|63.711764
Bandboshi A/B|200803|Qorakol tuman Bandboshi qishloq|97-486-10-07|Buxoro viloyati|39.519893|63.851196
Mirishkor A/B|200810|Qorakol tuman Mallashex qishloq ,|94-125-84-32|Buxoro viloyati|39.548012|63.77925
Jigachi A/B|200813|Qorakol tuman Jigachi qishloq|93-471-72-44|Buxoro viloyati|39.487634|63.63842
Xamza A/B|200806|Qorakol tuman Мirob qishloq|94-546-65-09|Buxoro viloyati|39.549083|63.689111
Yangibozor A/B|200814|Qorakol tuman Yangibozor qishloq|93-624-93-80|Buxoro viloyati|39.48664|63.737578
Shofirkon PAB|201100|Shofirkon tuman Mustaqillik kochasi 4 uy|(65)-502-35-07|Buxoro viloyati|40.119789|64.50283
Denov A/B|201102|Shofirkon tuman Denov MFY Denov qishloq|(65)-503-65-68|Buxoro viloyati|40.146213|64.60621
Joynav A/B|201105|Shofirkon tuman Joynav MFY Joynav qishloq|(65)-502-13-07|Buxoro viloyati|40.133553|64.413522
Joyrabod A/B|201106|Shofirkon tuman Joyrabod MFY Joyrabod qishloq||Buxoro viloyati|40.127901|64.572858
Iskogary A/B|201108|Shofirkon tuman Iskogare MFY Iskogare qishloq||Buxoro viloyati|40.132694|64.379505
Savrak A/B|201111|Shofirkon tuman Tinchlik MFY Savrak qishloq|(65)-502-23-44|Buxoro viloyati|40.125091|64.481667
Tezguzar A/B|201112|Shofirkon tuman Tezguzar MFY Tezguzar qishloq||Buxoro viloyati|40.142865|64.509844
Chandir A/B|201115|Shofirkon tuman CHandir MFY CHandir qishloq||Buxoro viloyati|40.0884121|64.4584052
Shorabod A/B|201116|Shofirkon tuman Guliston MFY Shorabod qishloq||Buxoro viloyati|40.127901|64.456789
Samarqand shahar 1-son A/B|140101|I.Karimov-36||Samarqand viloyati|39.65755|66.978465
Samarqand shahar 2-son A/B|140102|Rudaki-90||Samarqand viloyati|39.68108|66.93234
Samarqand shahar 3-son A/B|140103|M.Ulugbek-96||Samarqand viloyati|39.662509|66.934812
Samarqand shahar 4-son A/B|140104|Ilimobod-1||Samarqand viloyati|39.645453|66.969549
Samarqand shahar 5-son A/B|140105|A.Jomiy-92||Samarqand viloyati|39.649472|66.955698
Samarqand shahar 7-son A/B|140107|A.Beruniy-144||Samarqand viloyati|39.672585|66.926347
Samarqand shahar 10-son A/B|140110|Al-Buxoriy 57||Samarqand viloyati|39.661094|66.975354
Samarqand shahar 17-son A/B|140117|shRustavli 34- A||Samarqand viloyati|39.670624|66.941642
Samarqand shahar 19-son A/B|140119|Miniskaya -60||Samarqand viloyati|39.656764|66.996245
Samarqand shahar 24-son A/B|140124|Boysun 8-A||Samarqand viloyati|39.636928|66.970838
Samarqand shahar 29-son A/B|140129|N.Yoqubov 1||Samarqand viloyati|39.636243|66.957635
Samarqand shahar 31-son A/B|140131|Gagarin -25||Samarqand viloyati|39.679737|66.941019
Samarqand shahar 43-son A/B|140143|M.Sobirov-1||Samarqand viloyati|39.636656|66.956365
Samarqand shahar 45-son A/B|140145|Firdavsiy-150||Samarqand viloyati|39.643436|66.929248
Samarqand shahar 57-son A/B|140157|Kok-Saroy maydoni||Samarqand viloyati|39.654771|66.966563
Samarqand shahar 58-son A/B|140158|A.Ikramov||Samarqand viloyati|39.66109|66.922379
Samarqand shahar 60-son A/B|140160|Ali-Qushchi 18/2||Samarqand viloyati|39.655718|66.914783
Samarqand shahar 61-son A/B|140161|Sartepo-18||Samarqand viloyati|39.634908|66.914468
Samarqand shahar Super a/b|140162|Kimyogorlar Qurgoni Zavod-1||Samarqand viloyati|39.672488|66.845568
Samarqand shahar Farxod a/b|140163|Farxod Qorgoni||Samarqand viloyati|39.695977|67.06169
Samarqand shahar Xishrav a/b|140164|Xishrav Qorgoni||Samarqand viloyati|39.635716|66.887883
Samarqand shahar Motrit a/b|140321|Xujagunjoyish-2||Samarqand viloyati|39.694864|66.951947
Samarqand shahar Kattaqurgon a/b|140318|Orta xuja soat maxalla||Samarqand viloyati|39.645009|66.906545
Samarqand shahar Bogimaydon a/b|140306|Afrosiyob Dexotiy-23||Samarqand viloyati|39.681082|66.990541
Samarqand shahar Bogibaland a/b|140305|Bogi-baland maxalla||Samarqand viloyati|39.687289|66.993799
Samarqand shahar Garmako a/b|140310|Mriv 18-B||Samarqand viloyati|39.629649|66.973346
Kattaqurgon|140800|O’zbekiston 143-uy||Samarqand viloyati|39.898706|66.258811
Kattaqurgon shahar 1-A/B|140801|Mustaqillik 19-uy||Samarqand viloyati|39.912061|66.250453
Kattaqurgon shahar 3-A/B|140803|Vokzal 1-uy||Samarqand viloyati|39.901789|66.246467
Kattaqurgon shahar 5-A/B|140805|Aleshir Navoyi 141-uy||Samarqand viloyati|39.905103|66.254233
Kattaqurgon shahar 11-A/B|140811|shavqiy 17/8-uy||Samarqand viloyati|39.913694|66.267356
Kattaqurgon shahar 14-A/B|140814|Amir Temur 5/26-uy||Samarqand viloyati|39.902414|66.277958
Kattaqurgon shahar 16-A/B|140815|Aleshir Navoyi 10-uy||Samarqand viloyati|39.736814|65.994275
Oqtosh A/B|141200|Alisher Navoiy ko'chasi 17-uy||Samarqand viloyati|39.919944|65.929333
Nog'oraxona A/B|141213|Nogoraxona MFY Kamalak ko'chasi 7-uy||Samarqand viloyati|39.931639|65.932194
Kosogoron A/B|141210|Tepa MFY Tepa qishloq'i||Samarqand viloyati|39.956222|65.96925
Jugi A/B|141206|Turon MFY Morkent qishloq'i||Samarqand viloyati|39.98725|65.936083
Mirbozor A/B|141212|Sarbozor MFY Mirbozor qo'rg'oni||Samarqand viloyati|39.963145|65.933769
Qorasiyroq A/B|141209|Nug'oy MFY Nug'oy qishloq'i||Samarqand viloyati|39.974667|65.843333
Qoramuros A/B|141208|Qoziyoqli MFY Qoziyoqli qishloq'i||Samarqand viloyati|39.960722|65.809139
Olti o'g'il A/B|141214|Umid MFY Olti o'g'il qishloq'i||Samarqand viloyati|40.001611|65.768722
Beshqazoq A/B|141205|Tepaqo'rg'on MFY Tepaqo'rg'on qishloq'i||Samarqand viloyati|39.942167|66.048278
Balandbog' A/B|141204|O'zbekkenti MFY Oxakchi qishloq'i||Samarqand viloyati|39.927|66.098722
Xo'jaqo'rg'on A/B|141217|Toshko'prik MFY Xo'jaqo'rg'on qishloq'i||Samarqand viloyati|39.924139|66.0465
Rajabali A/B|141215|Xo'jakarzon MFY Xo'jakarzon qishloq'i||Samarqand viloyati|39.926205|66.161476
Loish shaharcha Oqdaryo|141000|Loish shcha A.Temur kucha 26-uy||Samarqand viloyati|39.877782|66.752451
Dahbet А/В|141001|Daxbet shcha 6-Navoiy MFY Navoiy ko'cha||Samarqand viloyati|39.763944|66.912858
Qorateri А/В|141002|Yangirovot2-MFY Qorateri qishloq||Samarqand viloyati|39.797714|66.866543
Qoratuxum А/В|141003|Avazali MFY Avazali qishloq||Samarqand viloyati|39.855154|66.647509
Oqdaryo А/В|141006|Oqdaryo MFY Yangiqishloq||Samarqand viloyati|39.854917|66.794911
Pilol А/В|141007|Aytamg'ali MFY Aytamg'ali qishloq||Samarqand viloyati|39.907632|66.626534
Pichoqchi А/В|141008|Pichoqchi MFY Pichoqchi qishloq||Samarqand viloyati|39.842663|66.818536
Pulatdarxon А/В|141010|PulatdarxonMFY Qirqdarxon qishloq||Samarqand viloyati|39.736767|66.974569
Sarixuja А/В|141011|A.Temur MFY Navoiy qishloq||Samarqand viloyati|39.898176|66.72047
Temirak А/В|141013|Temrak MFY Temrak qishloq||Samarqand viloyati|39.843945|66.759937
Uzunqishloq А/В|141014|Uzunqishloq MFY Uzun qishloq||Samarqand viloyati|39.84027|66.703806
Uklon А/В|141015|Yangirovot MFY Uklon qishloq||Samarqand viloyati|39.789464|66.825557
Yangiqorgon А/В|141019|Yangihayot MFY Yangihayot qishloq||Samarqand viloyati|39.929709|66.651508
Yangiobod А/В|141020|Yangiobod MFY Naymancha qishloq||Samarqand viloyati|39.881827|66.712674
Bulungur shahar PAB|140200|F.Yuldosh kochasi 30-uy||Samarqand viloyati|39.762056|67.269333
Bulungur-3 A/B|140203|Bogbon MFY||Samarqand viloyati|39.787056|67.25025
Bedana A/B|140205|Bedana MFY||Samarqand viloyati|39.759833|67.38625
Galaba A/B|140206|Kattaqishloq MFY||Samarqand viloyati|39.777861|67.318944
Qorakamar A/B|140207|Kattaqishloq MFY||Samarqand viloyati|39.723472|67.295083
Kildon A/B|140208|Kildon MFY Kildon kochasi 40-uy||Samarqand viloyati|39.643889|67.354111
Qirqshodi A/B|140209|Qirqshodi MFY||Samarqand viloyati|39.642861|67.255167
Mullatub A/B|140210|Choyantepa MFY||Samarqand viloyati|39.608083|67.357583
H.Olimjon A/B|140213|Dehqonobod MFY||Samarqand viloyati|39.612917|67.281361
Changal A/B|140214|Changal MFY||Samarqand viloyati|39.7015|67.385417
Ishmantob A/B|140215|Lalmikor MFY||Samarqand viloyati|39.840194|67.436667
Yangiqishloq A/B|140216|Qongirot MFY||Samarqand viloyati|39.690611|67.242806
Jomboy A/B|140400|A.Qurbonov MFY Mustaqillik kochasi||Samarqand viloyati|39.695321|67.097374
Beshsand A/B|140403|Eski Jomboy MFY||Samarqand viloyati|39.681761|67.166517
Gazara A/B|140405|Gazira MFY||Samarqand viloyati|39.815237|67.11164
Dexqonobod A/B|140406|Dehqonobod MFY||Samarqand viloyati|39.725522|67.132699
Juriyat A/B|140407|Juriyat MFY||Samarqand viloyati|39.792617|67.019537
Qoramoyin A/B|140409|Qoramuyin MFY||Samarqand viloyati|39.73819|67.185803
Qolbosti A/B|140410|Qolbosti MFY||Samarqand viloyati|39.845765|67.075302
Saroy A/B|140411|Saroy MFY||Samarqand viloyati|39.681178|67.138438
Sarichashma A/B|140412|Sarichashma MFY||Samarqand viloyati|39.727901|67.058661
Тuт A/B|140414|Tut MFY||Samarqand viloyati|39.765367|66.99131
Chorvador A/B|140415|Shaharirinkent MFY||Samarqand viloyati|39.762606|67.10667
Ishtihon А/В|140700|Ishtihon kochasi 9-uy||Samarqand viloyati|39.96067|66.497769
Ishtihon-2 А/В|140702|Xamza kochasi 2-uy||Samarqand viloyati|39.966519|66.47538
Ishtihon-3 А/В|140703|CHinortepa MFY Kalandarhuja kochasi||Samarqand viloyati|39.962665|66.496654
Boday А/В|140707|Halkabod MFY Boday kochasi||Samarqand viloyati|39.97027|66.463773
Boylata А/В|140708|Boylata MFY Boylata kochasi||Samarqand viloyati|39.927304|66.427877
Barlos А/В|140709|Barlos MFY Hasan Husan kochasi||Samarqand viloyati|40.042376|66.603077
Zarband А/В|140710|Zarband MFY Zarband kochasi||Samarqand viloyati|40.178194|66.513693
Qaychili А/В|140711|Chaqar MFY Chaqar kochasi||Samarqand viloyati|40.046473|66.513069
Qatagan А/В|140712|Humo MFY Chayjovul kochasi||Samarqand viloyati|39.9317|66.579353
Kattaqangli А/В|140713|Buronhuja MFY Uygoni kochasi||Samarqand viloyati|39.890203|66.449378
Kiyt А/В|140714|Kiyat MFY Kiyat kochasi||Samarqand viloyati|39.977769|66.66586
Qoracha А/В|140716|Qoracha MFY Qoracha kochasi||Samarqand viloyati|40.003779|66.463131
Qurli А/В|140717|Ozbekqurgon MFY Qayirma kochasi||Samarqand viloyati|40.100408|66.732999
Mitan А/В|140720|Namuna MFY A.Temur kochasi||Samarqand viloyati|40.00556|66.549206
Sugat А/В|140725|Ravot MFY Ravot kochasi||Samarqand viloyati|39.922008|66.497173
Sheyxlar А/В|140730|Mirzaqul MFY Mirzaqul kochasi||Samarqand viloyati|39.904169|66.541763
Payshanba А/В|141400|Bogot mfy Tarnov kuchasi 1uy||Samarqand viloyati|40.01686|66.229535
Andoq А/В|141401|Andoq MFY Andoq q/q||Samarqand viloyati|40.167633|66.393131
Burgan А/В|141402|Burgan MFY Ismatilla bobo kuchasi||Samarqand viloyati|40.179893|66.243373
Durbesh А/В|141404|Durbesh MFY Durbesh q/q||Samarqand viloyati|39.964308|66.322322
Yodgor А/В|141405|Yodgor MFY Yodgorxuja kuchasi||Samarqand viloyati|40.010096|66.26464
Kadan А/В|141408|Kadan MFY Uzbekiston kuchasi||Samarqand viloyati|39.997707|66.23152
Kattakorpa А/В|141409|Zarafshonshox kochasi||Samarqand viloyati|39.931171|66.298902
Kattaming А/В|141410|Kattaming MFY Ozbekiston kochasi||Samarqand viloyati|39.967564|66.108408
Moybuloq А/В|141412|Qoqsoy MFY Qoqsoy q/q||Samarqand viloyati|40.087233|66.324481
Mullakichkina А/В|141413|Namunali kucha||Samarqand viloyati|39.917311|66.282133
Mominhoja А/В|141414|Navbahor MFY Muminhuja q/q||Samarqand viloyati|39.989172|66.078543
Oxunboboеv А/В|141415|Qushtepa MFY Qushtepa q/q||Samarqand viloyati|40.020628|66.13769
Polvontepa А/В|141416|Polvontepa MFY Polvontepa q/q||Samarqand viloyati|39.924996|66.233294
Suvbuloq А/В|141417|Qushxovuz MFY Suvbuloq q/q||Samarqand viloyati|40.119219|66.222708
Sutxor А/В|141418|Mundiyon MFY Sutxur q/q||Samarqand viloyati|39.998128|66.207794
Chuyanchi А/В|141419|Chuyanchi MFY Chuyanchi q/q||Samarqand viloyati|40.018851|66.287276
Yakkabog А/В|141420|Qaradaryo MFY Yakkabog q/q||Samarqand viloyati|39.938498|66.244547
Yangiqorgon-cha А/В|141421|Yangiqurgoncha MFY Yangiqurgoncha q/q||Samarqand viloyati|39.909122|66.383019
Yangiusul А/В|141422|Sarayqurgon MFY Sarayqurgon q/q||Samarqand viloyati|39.86676|66.268264
Qo'shrabot PAB|140900|Mustaqillik kochasi 88-uy||Samarqand viloyati|40.239082|66.650053
Qo'rg'on A/B|140912|Qo'rg'on MFY||Samarqand viloyati|40.122537|66.59216
Xonnazar A/B|140917|Xonnazar MFY||Samarqand viloyati|40.1476|66.61415
Bozorjoy A/B|140901|Bozorjoy MFY||Samarqand viloyati|40.28826|66.693307
Eski Qo'shrabot A/B|140918|Qo'shrabot MFY||Samarqand viloyati|40.296656|66.538905
Pangat A/B|140913|Pangat MFY||Samarqand viloyati|40.403952|66.570582
Ittifoq A/B|140905|Qovunchi MFY||Samarqand viloyati|40.284106|66.447256
